clinic_id,clinic_name,address,site_url,site_host,doctors_count,has_live_promo,live_promo_count,status,matched_source_impls,promo_sync_sources,robots_blocked_sources
2afced5f-c4b8-4d9b-a094-386f51220b10,2-я городская детская клиническая больница,"Минск, ул. Нарочанская, 17",,,24,false,0,no_site_url,,,
3f262e03-08c1-41df-b66a-d6c565bb6de0,2-я городская детская поликлиника,"Минск, ул. Червякова, 31",,,4,false,0,no_site_url,,,
b8001b2f-6678-48a3-a255-4fd74ac29795,2-я городская клиническая больница,"Минск, ул. Энгельса, 25",https://2gkb.by/,2gkb.by,17,false,0,no_source_match,,,
1a43a101-b8b2-4ee1-8a55-d0520bad2fbd,2-я поликлиника,"Минск, ул. Якубовского, д. 33",https://2crp.by/,2crp.by,2,false,0,no_source_match,,,
b6094deb-da03-464a-8e45-3af5e628e7ad,2-я центральная районная поликлиника Фрунзенского района,"Минск, ул. Якубовского, 33",,,4,false,0,no_site_url,,,
bafc9e80-bdbe-4bd7-9246-92885e1cdbf6,20-я городская детская поликлиника,"Минск, ул. Ольшевского, 29/2",,,1,false,0,no_site_url,,,
b0458f2f-0b30-4c15-aad2-183f6cd83b92,20-я городская поликлиника,"Минск, пр-т Пушкина, 16",,,1,false,0,no_site_url,,,
e75fd6ca-f2b8-43cc-8fed-4df06c676bbd,20-я детская поликлиника,"Минск, ул. Ольшевского, д. 29",https://www.20gdp.by/,20gdp.by,1,false,0,no_source_match,,,
4aae8c8b-890f-40bd-85f6-7392eaf2cd7a,20-я поликлиника,"Минск, просп. Пушкина, д. 16",https://www.20gp.by/,20gp.by,3,false,0,no_source_match,,,
5348d5c9-afa5-495b-a280-1c922f88dafa,21-я центральная районная поликлиника,"Минск, ул. Филатова, д. 13",https://www.21med.by/,21med.by,1,false,0,no_source_match,,,
8a4856e9-7816-493b-a594-afd380bbc4a0,21-я центральная районная поликлиника Заводского района г. Минска,"Минск, ул. Филатова, 13",,,41,false,0,no_site_url,,,
eb89218d-efd3-401f-9156-5a6050dca4bb,22-я городская детская поликлиника,"Минск, пр-д Ташкентский, 7",,,1,false,0,no_site_url,,,
79892c2b-1905-49ae-9595-1f837adfbc6f,22-я городская поликлиника,"Минск, ул. Ташкентская, 5",,,32,false,0,no_site_url,,,
d0a49674-7003-41f7-8d4a-42e10c74d7fc,22-я поликлиника,"Минск, ул. Ташкентская, д. 5",https://22gp.by/,22gp.by,3,false,0,no_source_match,,,
7ab21635-5591-44ed-a202-c8af9951b860,23-я городская детская поликлиника,"Минск, ул. Ангарская, 60А",,,33,false,0,no_site_url,,,
4b9b0c40-1e22-4152-af69-b979a4fd0844,23-я городская поликлиника,"Минск, пр-т Рокоссовского, 134",,,13,false,0,no_site_url,,,
1ef2d02f-0c17-419e-a601-508ea30b9afc,23-я поликлиника,"Минск, просп. Рокоссовского, д. 134",https://23gp.by/,23gp.by,1,false,0,no_source_match,,,
52a62d87-ed56-4c27-b095-c68f134fe63d,24-я городская поликлиника спецмедосмотров,"Минск, ул. Филимонова, 53",,,1,false,0,no_site_url,,,
23c98db8-0fc2-4d17-902f-5d0d85ca11a5,25-я городская детская поликлиника,"Минск, ул. Одинцова, 75",,,29,false,0,no_site_url,,,
e1c0ea4e-d636-438e-8194-c98d99f47521,25-я детская поликлиника,"Минск, ул. Одинцова, д. 75",https://25gdp.by/,25gdp.by,3,false,0,no_source_match,,,
8b4bb205-f9dc-45c6-b1ef-15ca934e5131,25-я центральная районная поликлиника,"Минск, ул. Рафиева, д. 60",https://25crp.by/,25crp.by,1,false,0,no_source_match,,,
95006b46-911f-49cd-b714-934932bee6c3,25-я центральная районная поликлиника Московского района г. Минска,"Минск, ул. Рафиева, 60",,,2,false,0,no_site_url,,,
60f24655-c312-4c42-aec0-46f91731d871,26-я городская поликлиника,"Минск, ул. Кунцевщина, 8",,,7,false,0,no_site_url,,,
acd89e50-5ec3-4e5c-9c7c-7d385e751f1d,26-я поликлиника,"Минск, ул. Кунцевщина, д. 8",https://26poliklinika.by/,26poliklinika.by,1,false,0,no_source_match,,,
637bf45d-a011-4799-b1d7-4f02746ee5e2,27-я городская поликлиника,"Минск, ул. Калиновского, 55а",,,2,false,0,no_site_url,,,
1bbd2ec3-4d80-407b-ab32-4fe5bb7277e0,27-я поликлиника,"Минск, ул. Калиновского, д. 55а",https://27gp.by/,27gp.by,1,false,0,no_source_match,,,
694009ca-bff4-47aa-8290-6f6125d737a6,28-я городская поликлиника,"Минск, ул. Гинтовта, 28",,,8,false,0,no_site_url,,,
64dd156f-b9f6-4b4d-a4a2-a712727c76b4,28-я поликлиника,"Минск, ул. Гинтовта, д. 28",https://28gp.by/,28gp.by,2,false,0,no_source_match,,,
71f5fff0-8523-4b7b-bb36-96c4853f122c,29-я городская поликлиника,"Минск, ул. Казинца, 94",,,13,false,0,no_site_url,,,
86ad66cf-d3a9-4c47-bc69-6be591c69c9f,29-я поликлиника,"Минск, ул. Казинца, д. 94",https://29gp.by/,29gp.by,2,false,0,no_source_match,,,
af58eca2-21a8-42a3-82e2-35bd0bb69404,3-я больница им. Клумова,"Минск, ул. Ленина, д. 30",https://3gkb.by/,3gkb.by,3,false,0,no_source_match,,,
694c72b2-493e-477c-ac14-0f6d17fffdf7,3-я городская детская больница,"Минск, ул. Кижеватова, д. 60, корп. 1",https://3gdkb.by/,3gdkb.by,4,false,0,no_source_match,,,
aaa49aba-36ed-44f5-be49-e5a437cbcce5,3-я городская детская клиническая больница,"Минск, ул. Кижеватова, 60/1",,,2,false,0,no_site_url,,,
a4849a78-1d5d-402b-b5e3-9a8cacbb6658,3-я городская клиническая больница имени Е.В.Клумова,"Минск, ул. Ленина, 30",,,49,false,0,no_site_url,,,
e9ea6cef-c8b6-4516-9f0b-f49e81abdf9a,3-я детская поликлиника,"Минск, ул. Могилевская, д. 2, корп. 3",https://3gdp.by/,3gdp.by,2,false,0,no_source_match,,,
4321cae3-e70d-4ae7-aa09-8162a1e0af4f,3-я стоматологическая поликлиника,"Минск, ул. Киселева, д. 5",https://www.3gsp.by/index.php/ru/,3gsp.by,3,false,0,no_source_match,,,
673e7bca-1197-432a-bbdd-a87622e0e4bf,3-я центральная районная клиническая поликлиника Октябрьского района,"Минск, ул. Воронянского, 13/2",,,47,false,0,no_site_url,,,
38b3d16c-92a5-43db-b077-158bd9d865cf,3-я центральная районная поликлиника на Воронянского,"Минск, ул. Воронянского, д. 13, корп. 2",https://www.3crkp.by/,3crkp.by,1,false,0,no_source_match,,,
8a2341ea-1a4b-46bf-9836-d298f22d4f7a,30-я городская поликлиника,"Минск, ул. Кольцова, 53/2",,,4,false,0,no_site_url,,,
c7bc23f3-fe29-4350-a17c-8fe1e59a4fb2,30-я поликлиника,"Минск, ул. Кольцова, д. 53, корп. 2",https://30gp.by/,30gp.by,6,false,0,no_source_match,,,
4dca3eb6-cad4-4437-9538-ac576cfd3696,31-я городская поликлиника,"Минск, ул. Бурдейного, 4",,,3,false,0,no_site_url,,,
804b73e4-b725-4751-ae8e-1857b69bf61d,31-я поликлиника,"Минск, ул. Бурдейного, д. 4",https://31gp.by/,31gp.by,3,false,0,no_source_match,,,
872da030-3781-4ee9-b3da-2bded17986d4,32 Дент,"Минск, пр-т Победителей, 41",,,1,false,0,no_site_url,,,
e1616230-d169-43f1-909b-9ed70a5bc13d,32-я городская клиническая поликлиника,"Минск, ул. Голубева, 25",,,29,false,0,no_site_url,,,
20e9538a-113f-4483-b5e9-564f0b49fbc7,32-я поликлиника,"Минск, ул. Голубева, д. 25",https://32gkp.by/,32gkp.by,1,false,0,no_source_match,,,
1fb4450f-5477-4e90-96c0-7168345ec900,33-я городская студенческая поликлиника,"Минск, ул. Сурганова, 45/4",,,4,false,0,no_site_url,,,
170b2505-1bb9-4d4b-b10b-96804ddd1e6d,33-я студенческая поликлиника на Сурганова,"Минск, ул. Сурганова, д. 45, корп. 4",https://33gsp.by/,33gsp.by,1,false,0,no_source_match,,,
4b23c09f-be3e-43b1-ab6b-855a07e581b9,34-я поликлиника,"Минск, ул. Кульман, д. 22",https://34poliklinika.by/,34poliklinika.by,5,false,0,no_source_match,,,
a387325b-6ff2-442f-80ff-0f4dc29e1a5b,34-я центральная районная клиническая поликлиника Советского района г. Минска,"Минск, ул. Кульман, 22",,,1,false,0,no_site_url,,,
ac6cd12d-39e7-474c-93ea-10c9f628407e,35-я городская поликлиника,"Минск, ул. Серова, 15",,,3,false,0,no_site_url,,,
eb205c9d-afd9-40f1-a9e0-b65376ba1bd5,35-я поликлиника,"Минск, ул. Серова, д. 15",https://35gp.by/,35gp.by,2,false,0,no_source_match,,,
98aa004f-f791-4331-b4df-fe6b159cd55b,36-я городская поликлиника,"Минск, ул. Бачило, 9",,,3,false,0,no_site_url,,,
7118cfa1-2529-474e-99a3-2c93062d7554,37-я городская поликлиника,"Минск, ул. Лучины, 28",,,57,false,0,no_site_url,,,
5103b98c-c3c2-4b82-9189-45e72b6b077c,37-я поликлиника,"Минск, ул. Янки Лучины, д. 28",https://www.37gp.by/,37gp.by,5,false,0,no_source_match,,,
49830dcf-74fd-48fd-a167-78464f18dadc,38-я городская поликлиника,"Минск, ул. Воронянского, 50/1",,,6,false,0,no_site_url,,,
800e6242-e986-45cd-848b-47e6600ecb84,39-я городская клиническая поликлиника,"Минск, ул. Каролинская, 3",,,11,false,0,no_site_url,,,
d647c913-7eda-4fc3-b142-5704ba9bfe75,39-я поликлиника,"Минск, ул. Каролинская, д. 3",https://39gkp.by/ru,39gkp.by,3,false,0,no_source_match,,,
9b21eb85-5af6-4836-83cf-468d3e4afd01,4-я больница им. Савченко,"Минск, ул. Розы Люксембург, д. 110",https://4gkb.by/,4gkb.by,1,false,0,no_source_match,,,
c8bb6867-978f-44e1-921c-bda70297e44d,4-я городская детская клиническая больница,"Минск, ул. Шишкина, 24",,,9,false,0,no_site_url,,,
5f8c8b08-806a-45d2-ae52-bdf49101b831,4-я городская детская клиническая поликлиника,"Минск, ул. Налибокская, 15",,,4,false,0,no_site_url,,,
582fbe8e-fbae-4206-bce2-0d15ca69b5bf,4-я городская поликлиника,"Минск, пр-т Победителей, 93",,,4,false,0,no_site_url,,,
66b8691d-658a-49fd-825c-21ba8f0907b1,4-я детская поликлиника,"Минск, ул. Налибокская, д. 15",https://4gdkp.by/,4gdkp.by,1,false,0,no_source_match,,,
9a74a5fb-944a-47f6-8da0-d3485316d80e,4-я поликлиника на проспекте Победителей 93,"Минск, просп. Победителей, д. 93",https://4gp.by/,4gp.by,2,false,0,no_source_match,,,
6a87b819-afa3-40fd-963b-e2edfd9e1d50,4-я стоматологическая поликлиника,"Минск, просп. Партизанский, д. 112а",https://4stom.by/,4stom.by,2,false,0,no_source_match,,,
5b44a82c-5145-4259-8665-65232c41c5e8,4-я стоматология,"Минск, пр-т Партизанский, 112А",,,26,false,0,no_site_url,,,
6b2b3677-6b87-4439-ad65-7bfd315ef3b9,40-я городская клиническая поликлиника,"Минск, ул. Люцинская, 3",,,1,false,0,no_site_url,,,
f2569375-3bf7-4247-b1d6-8acdbad5fdec,40-я поликлиника,"Минск, ул. Люцинская, д. 3",https://40gkp.by/,40gkp.by,3,false,0,no_source_match,,,
610be51a-2477-4781-a817-def2b6bb0166,401,"Минск, ул. Неманская, 4",,,13,false,0,no_site_url,,,
421c9a87-fe51-4dde-acae-80f0fe555887,432 ордена Красной Звезды главный военный клинический медицинский центр Вооруженных Сил Республики Беларусь,"Минск, пр-т Машерова, 26",,,6,false,0,no_site_url,,,
ac4385b2-61a8-4cec-be95-9954cf69adca,5-я городская больница,"Минск, ул. Филатова, 9",,,9,false,0,no_site_url,,,
9b618ff2-5241-4440-ba51-24d6c0ff5d66,5-я городская детская поликлиника,"Минск, ул. Кунцевщина, 22",,,6,false,0,no_site_url,,,
a49b4825-7532-43fb-adb6-0819785abd4e,5-я городская клиническая больница,"Минск, ул. Филатова, д. 9",https://www.5gkb.by/,5gkb.by,6,false,0,no_source_match,,,
c2848b0e-ef1e-481d-9f17-df8ff22d6d60,5-я городская поликлиника,"Минск, ул. Есенина, 21",,,10,false,0,no_site_url,,,
a95d7de2-ab41-4a70-841b-1ac68a65aeb0,5-я городская стоматологическая поликлиника,"Минск, ул. Московская, 13",,,1,false,0,no_site_url,,,
d7951303-2dcd-4e66-ad1e-ac6bac5a9db4,5-я детская поликлиника,"Минск, ул. Кунцевщина, д. 22",https://5gdp.by/,5gdp.by,2,false,0,no_source_match,,,
4c9a5bab-4761-4180-8614-07277015f090,5-я стоматологическая поликлиника на Воронянского,"Минск, ул. Воронянского, д. 50/2",https://5stom.by/ru,5stom.by,38,false,0,no_source_match,,,
7fdafc3b-1795-4b05-b8c8-c7a682b39830,5-я стоматологическая поликлиника на Московской,"Минск, ул. Московская, д. 13",https://5stom.by/ru,5stom.by,19,false,0,no_source_match,,,
4e606985-58c1-4bfd-982d-b20d19b0f5b1,6-я городская клиническая больница,"Минск, ул. Уральская, д. 5",https://6gkb.by/,6gkb.by,46,false,0,no_source_match,,,
6527ed09-adb5-4f7c-bd10-9cf036eaa093,6-я детская поликлиника,"Минск, ул. Яна Чечота, д. 2А",https://6gdkp.by/,6gdkp.by,1,false,0,no_source_match,,,
9990becd-c9d6-47f9-801b-55fa75fe65c6,6-я центральная поликлиника,"Минск, ул. Ульяновская, 5",,,31,false,0,no_site_url,,,
49d2a056-5e50-4867-960d-a0e882d4aea1,6-я центральная районная поликлиника,"Минск, ул. Ульяновская, д. 5",https://www.poliklinika6.by/,poliklinika6.by,2,false,0,no_source_match,,,
db0b6cd6-30ec-497c-9f83-005831d9f9d9,7-я городская детская поликлиника,"Минск, ул. Плеханова, 127",,,4,false,0,no_site_url,,,
a80b790a-f220-408d-9a5f-f1d1b950d64b,7-я стоматологическая поликлиника на Нёманской,"Минск, ул. Нёманская, д. 46",https://7gsp.by/,7gsp.by,9,false,0,no_source_match,,,
f5bb48e2-de51-4c47-aefb-f32d0b3638fa,7-я стоматологическая поликлиника на Притыцкого,"Минск, ул. Притыцкого, д. 46",https://7gsp.by/,7gsp.by,56,false,0,no_source_match,,,
acd3a8a4-41af-4b36-998e-cf930a483651,8-я городская детская поликлиника,"Минск, ул. Есенина, 66",,,2,false,0,no_site_url,,,
b045c556-c937-4433-b4dc-1d154020a96b,8-я городская поликлиника,"Минск, ул. Никифорова, 3",,,65,false,0,no_site_url,,,
c7d648b9-5cb6-4d29-81a6-f28103ec6f78,8-я детская поликлиника,"Минск, ул. Есенина, д. 66",https://8gdp.by/,8gdp.by,1,false,0,no_source_match,,,
bebf024d-c2c4-49d8-b190-ee9ec1aaa9c4,8-я поликлиника,"Минск, ул. Никифорова, д. 3",https://8gp.by/,8gp.by,7,false,0,no_source_match,,,
16385dd7-3b97-45ba-b82d-9edaaff9971e,8-я стоматологическая поликлиника,"Минск, ул. Киселева, д. 32",https://8gksp.by/,8gksp.by,6,false,0,no_source_match,,,
deeda201-3842-40a2-9364-7cc3d751458f,9-я городская детская поликлиника,"Минск, ул. Долгобродская, 39",,,33,false,0,no_site_url,,,
03dc312a-cf8d-4c88-a729-7f683f674464,9-я городская поликлиника,"Минск, ул. Щербакова, 1",,,1,false,0,no_site_url,,,
2488761d-d3e1-4dab-a815-2d3c1b39cb05,9-я поликлиника,"Минск, ул. Щербакова, д. 1",https://9gp.by/,9gp.by,1,false,0,no_source_match,,,
b25ab7b8-206e-4fa7-993d-b8ba13cb1a13,Авиценна,"Минск, ул. Громова, 14",,,9,false,0,no_site_url,,,
230a6589-881c-480d-958f-0307be0a5af9,Академи,"Минск, ул. Гвардейская, 14",,,2,false,0,no_site_url,,,
9684532c-14f8-4546-8b5e-3bcc9e9b36b1,Академия речи,"Минск, пр-т. Независимости, 77",,,1,false,0,no_site_url,,,
14abf183-18b9-4f49-a967-2e529a533128,Акцент,"Минск, ул. Сергея Есенина, 6",,,2,false,0,no_site_url,,,
4d75afbd-9e2a-43f9-97ae-eab572f557f6,Алёшка,"Минск, Логойский тракт, 15/1",,,3,false,0,no_site_url,,,
91f0e852-d2c5-4fce-bb3f-70825bc2a6b3,Алешкович Жанна Михайловна,"Минск, ул. Тимирязева, 65",,,1,false,0,no_site_url,,,
de311f82-c49d-4654-8bae-be344b9bcb0d,Аллерготека,"Минск, ул. Ф.Скорины 12-20",,,5,false,0,no_site_url,,,
bd7d6918-d5b0-4dda-9ad7-d5cd277d2190,Альянс-дент,"Минск, ул. Алеся Гаруна, 20",,,17,false,0,no_site_url,,,
fc10aecf-b215-4902-afab-5637b7f41961,Амедея,"Минск, ул. Яна Чечота, 36",,,3,false,0,no_site_url,,,
3270a0e3-0f67-4f9c-bfb7-b7eba03c6138,Аналитический психолог Юлия Сак,"Минск, ул. Сторожовская, 5",,,1,false,0,no_site_url,,,
3ef10c38-5a3a-42bf-9ca6-4e04321a69f5,Антес Мед,"Минск, пер. Козлова, 25",,,4,false,0,no_site_url,,,
bacf23bc-7572-4689-8f5f-33a275a3d4aa,Арс Валео,"Минск, ул. Герцена, 8",,,10,false,0,no_site_url,,,
9501ba5e-3e01-4a1b-acde-386816850c58,"АРС ВАЛЕО. Медицинский центр в Минске на Герцена, улица Герцена 8",Минск,,,1,false,0,no_site_url,,,
5ffa9cc4-2809-46ed-b065-d352ac74adca,Арсений Володько,"Минск, ул. Гикало, 3",,,1,false,0,no_site_url,,,
bde7c253-370d-4d50-818d-b2b877446f7c,Арт Смайл,"Минск, ул. Чкалова, 9/2",,,1,false,0,no_site_url,,,
daaaeae0-8bff-46c6-8925-01d5287e51ca,АспектДент,"Минск, ул. Белорусская, 15",,,7,false,0,no_site_url,,,
dfd2f781-ab10-4cbc-a482-142944e3f68b,Астарта Плюс,"Минск, ул. Неждановой, 15",,,6,false,0,no_site_url,,,
5589e3e6-fc71-4dc7-adfd-4301384076ed,БАГЕНА мед,"Минск, ул. Кропоткина, 93А",,,3,false,0,no_site_url,,,
b1cd79ae-2874-4d8b-a968-c5655c97fccf,Балтас Центр,"Минск, ул. Франциска Скорины, 12",,,3,false,0,no_site_url,,,
4cdd1bfb-cb9d-4417-b2f8-633f2c112ab8,Белевромед,"Минск, ул. Червякова, 22",,,2,false,0,no_site_url,,,
c28e2b21-23d0-4d3c-b871-2ba14db5248d,Белорусский государственный медицинский университет,"Минск, Дзержинского, 83",,,1,false,0,no_site_url,,,
260dd82c-446a-4908-bfa5-b9fbcefc6af7,Биомедика,"Минск, ул. Червякова, 64",,,8,false,0,no_site_url,,,
e4fc468d-6097-41eb-87d9-e2120dd61b24,Биоэстетика,"Минск, ул. Мястровская, 6",,,3,false,0,no_site_url,,,
f81d8582-b078-48d6-91fe-9f82a8b7222d,Больница скорой медицинской помощи (БСМП),"Минск, ул. Лейтенанта Кижеватова, д. 58",https://bsmp.by/,bsmp.by,3,false,0,no_source_match,,,
5fb53b5b-f63d-46fe-aafa-494853243291,БПОВЦ,"Минск, ул. Одоевского, 10/6",,,4,false,0,no_site_url,,,
ba429fb6-d34b-4697-8a38-cf749dba33a0,Бэй,"Минск, ул. Максима Богдановича, 8",,,1,false,0,no_site_url,,,
90618c0b-ba88-44fa-84e9-c1f8286dd52f,Бэйби босс,"Минск, ул. Ложинская, 20",,,10,false,0,no_site_url,,,
3399bb61-37e0-4a38-9b19-f63513d760bd,ВалеоДент,"Минск, ул. Зеленая, 1А",,,5,false,0,no_site_url,,,
5a7315ad-e51b-4852-bd23-2cb91c676ac6,Валерэ,"Минск, ул. Кропоткина, 110",,,2,false,0,no_site_url,,,
d8ec89fb-e5d7-4ae0-b8f6-307c7906bbce,Варвашени 15,"Минск, ул. Варвашени, 15",,,1,false,0,no_site_url,,,
dfe0d60c-e224-4a6f-8e0f-2bada77ce32a,Вашли,"Минск, ул. Революционная, 4",,,1,false,0,no_site_url,,,
6bf767cc-63a2-444e-8763-2ff077b64301,Вега,"Минск, ул. Громова, 14",,,3,false,0,no_site_url,,,
bcb97f8a-74c7-452c-b23f-217c15b9ed73,Весоль,"Минск, Бельского, 14",,,1,false,0,no_site_url,,,
fdd0c226-449b-48e1-bb0b-a1f08c5139fa,Виамед,"Минск, ул. Бурдейного, 6В",,,17,false,0,no_site_url,,,
bc3ab81f-e3fc-4af7-9d2b-1519ef59eaba,Вива Медика,"Минск, ул. Казимировская, 21",,,3,false,0,no_site_url,,,
36ae5997-964d-4137-86e3-79d1c0bc9e03,Виктория,"Минск, пр-т Победителей, 59а",,,1,false,0,no_site_url,,,
6b2a7188-766a-4142-b224-fd01c1513327,Виодент,"Минск, пр-т Независимости, 185",,,7,false,0,no_site_url,,,
4605cbf8-045c-406a-a783-1305b91650ee,Витекостом,"Минск, пр-т Пушкина, 8",,,4,false,0,no_site_url,,,
51a4bf9e-2328-4318-8218-6e5257b6602d,Второва Анна Борисовна,"Минск, ул. Каменная Горка",,,1,false,0,no_site_url,,,
f3f0585c-c680-4735-958a-6ba869eb8bd5,Гармония Дент,"Минск, ул. Академическая, 26",,,3,false,0,no_site_url,,,
a34b2f0c-0012-44cd-a85d-8b19db04dab3,Гинекологическая больница,"Минск, ул. Сенницкая, д. 53",https://ggb.by/,ggb.by,2,false,0,no_source_match,,,
46179eb3-b99b-4a6d-8175-8a135431ed0f,Гируда Плюс,"Минск, ул. Кальварийская, 1-1",,,1,false,0,no_site_url,,,
3d70f201-092f-4fb2-94e1-b98811a82fd8,Горизонт,"Минск, ул. Киселёва, 12",,,39,false,0,no_site_url,,,
7712a32d-14a2-4c74-90c4-8b4deb6d1cd8,Городская детская инфекционная клиническая больница,"Минск, ул. Якубовского, 53",,,6,false,0,no_site_url,,,
2a2e5a5c-d1cf-467c-b748-ffad5b3e3eae,Городская инфекционная больница,"Минск, ул. Кропоткина, 76",,,4,false,0,no_site_url,,,
cc6e8af3-3c5f-4461-8662-4c3d49ed65b8,Городская клиническая больница скорой медицинской помощи,"Минск, ул. Лейтенанта Кижеватова, 58",,,39,false,0,no_site_url,,,
90d15bcd-0e9e-4109-a562-c961d7d47c69,Городской наркологический центр,"Минск, ул. Гастелло, д. 16",https://gknd.by/,gknd.by,1,false,0,no_source_match,,,
18c1478c-4698-45a7-8989-e58eb2a0d8fc,Городской онкологический центр,"Минск, просп. Независимости, д. 64",https://mgkoc.by/,mgkoc.by,11,false,0,no_source_match,,,
19de6169-6f86-47ba-a135-f27cba8aecac,Городской роддом №2,"Минск, ул. Бельского, д. 60",https://www.gor-roddom2.by/,gor-roddom2.by,4,false,0,no_source_match,,,
91015790-00c2-4b07-bba4-a1f4a81ae3c4,Грамотейка,"Минск, ул. Налибокская, 38",,,1,false,0,no_site_url,,,
3e86a4d0-11cd-4686-8c16-87a07dbe7370,Грандмедика,"Минск, ул. М.Богдановича, 78",,,3,false,0,no_site_url,,,
a08b7312-44fd-4fc2-b50e-9b3de2629ae5,ГрантиМед,"Минск, ул. Притыцкого, 91",,,16,false,0,no_site_url,,,
5a8d732f-c310-4c43-9e0b-59b43a977079,Дар речи,"Минск, ул. Максима Горецкого, 14",,,1,false,0,no_site_url,,,
2c7bfe4c-c29f-4c28-8a3c-e7f0d11ba3cf,Дента Смайл,"Минск, ул. Первомайская, 17",,,5,false,0,no_site_url,,,
a18dddc5-c4fa-4661-b85d-a2d5f56c341c,Дентабел,"Минск, ул. Ольшевского, 76а",,,4,false,0,no_site_url,,,
e6b4cc93-b0d6-41a4-a3b2-1dac74911501,Дентал Фэнтези,"Минск, ул. Ежи Гедройца, 2",,,7,false,0,no_site_url,,,
84d88787-1c45-4ba5-8ff3-e6c23790b8b7,ДенталСалон,"Минск, ул. Аэродромная, 28",,,8,false,0,no_site_url,,,
ff93543d-82f0-421a-99b5-b2ac515d3676,ДенталХит,"Минск, пр-т Дзержинского, 22",,,1,false,0,no_site_url,,,
bbea2aed-5bf2-4acd-89a3-913c19413d68,Дентикс,"Минск, ул. Мельникайте, 9",,,7,false,0,no_site_url,,,
f3815431-536a-4f91-8df6-50ad85dd560e,Дентко,"Минск, пр-т Независимости, 58",,,10,false,0,no_site_url,,,
9d4d6f7e-d7bb-4296-9c9f-0962e7c6150f,Дентлайн Люкс,"Минск, пр-т Дзержинского, 69/2",,,6,false,0,no_site_url,,,
ceb2e822-8c15-41aa-967e-7bc08873ea46,Денто-Профи Плюс,"Минск, Румянцева, 15",,,1,false,0,no_site_url,,,
fe3a14da-8b38-498e-9974-362b4e379cf0,Дентология,"Минск, ул. Якубова, 10/8",,,2,false,0,no_site_url,,,
5df39515-e662-4266-ada0-0ff17a3014a6,Дентополис,"Минск, ул. Уручская, 7",,,6,false,0,no_site_url,,,
86394ea4-f7b6-4692-b897-ee1089a74b05,ДентСфера,"Минск, Лучины, 60",,,1,false,0,no_site_url,,,
b4923574-f5eb-4b98-82c5-4db00c4d9a8b,Детский медицинский центр «Бэйби Босс»,"Минск, ул. Ложинская, д. 20",https://babyboss.by/,babyboss.by,17,false,0,no_source_match,,,
b1c34490-30a7-4ac4-a392-257fd410f773,Детский медицинский центр «Добрый доктор»,"Минск, просп. Победителей, д. 125",https://vk.com/,vk.com,16,false,0,no_source_match,,,
324c0bb4-6924-48a7-8e8e-25d8925ee15c,Детский медицинский центр «Микоша»,"Минск, ул. Киселева, д. 18",https://mikosha.by/,mikosha.by,17,false,0,no_source_match,,,
aefc4c91-02cb-4ae9-928e-2d476c1c95db,"Детский центр ""Лодэ"" в Минске на Гикало, улица Гикало 1",Минск,,,3,false,0,no_site_url,,,
f41218d7-716a-4b2d-b719-a602ea395cad,Дефектолог Самцова Лидия,"Минск, ул. Одинцова, 97",,,1,false,0,no_site_url,,,
8cd05db1-d318-4f0b-a901-e1fd8f0438b9,Диал-Дент,"Минск, пр-т Дзержинского, 127",,,4,false,0,no_site_url,,,
dd807871-91f1-4adc-9c4e-7d83099e5969,Добрый взгляд,"Минск, ул. Ольшевского, 1Б",,,5,false,0,no_site_url,,,
f4a18287-81a3-4479-b0b7-78ff3f6cdf25,Добрый Доктор,"Минск, пр-т Победителей, 125",,,15,false,0,no_site_url,,,
821c7da7-7fdc-440a-a380-6ec9157f5f7c,Доктор ЛОР,"Минск, ул. Петра Мстиславца, 8",,,4,false,0,no_site_url,,,
409a8bbf-1a1e-4d70-af11-1fc97e607563,Доктор Смайл,"Минск, ул. Маяковского, 24",,,10,false,0,no_site_url,,,
fce6dd66-9e23-4f9e-b752-331a00b8be41,Доктор Тут,"Минск, ул. Колесникова, 15",https://doctortut.by,doctortut.by,46,true,4,covered_live,doctortut,doctortut,
13e8e9d3-d773-417e-b74d-e07da3e99abe,Доктора Донские,"Минск, Логойский тракт, 10",,,4,false,0,no_site_url,,,
4df15140-ba39-4b9d-bffa-e7ba7c27d9ad,ДЭС,"Минск, ул. Янки Брыля, 30",,,1,false,0,no_site_url,,,
81a177a3-d5a4-459f-86d3-57a32b01123d,Евродент,"Минск, ул. Первомайская, 12",,,6,false,0,no_site_url,,,
0260d894-7954-4850-8750-4942e50fc0d0,Едим Умно,"Минск, пр-т Дзержинского, 69/2",,,1,false,0,no_site_url,,,
934057f9-0a95-48c8-80de-a3cdcb66b3c9,Жемчуг Дент,"Минск, ул. Сухаревская, 70",,,5,false,0,no_site_url,,,
8a35c846-19d6-4c6e-98af-3a8b6586f1aa,Женская консультация поликлиники №1,"Минск, Сухая, 6",,,7,false,0,no_site_url,,,
b93927d6-908a-41b9-b726-f5791b34e847,Женская консультация поликлиники №11,"Минск, ул. Великоморская, д. 36",https://11gp.by/,11gp.by,5,false,0,no_source_match,,,
dbc9e75b-abf9-4f37-aa09-38cc9492f4dd,Женская консультация поликлиники №14,"Минск, Фроликова, 2",,,1,false,0,no_site_url,,,
9c52ec1c-0076-4f89-a704-159ab1dec50d,Женская консультация поликлиники №17,"Минск, ул. Герасименко, д. 49",https://17gp.by/,17gp.by,8,false,0,no_source_match,,,
